17.427885, -0.692625
21.714304, -0.676627
25.893189, -0.651897
30.019570, -0.637896
34.234631, -0.626809
38.690340, -0.620784
43.191610, -0.617658
47.476851, -0.615717
52.298236, -0.613514
56.098703, -0.613521
60.411251, -0.612670
64.772244, -0.612412
69.150738, -0.611860
73.847211, -0.611602
78.520573, -0.611044
83.190094, -0.609570
87.587973, -0.609145
92.037069, -0.608677
96.345435, -0.608635
100.781283, -0.608766
105.211726, -0.608418
110.146303, -0.608986
114.540620, -0.608449
119.052599, -0.610192
124.266395, -0.609276
129.150989, -0.609142
134.305872, -0.608891
138.467190, -0.607889
143.360890, -0.607997
148.321778, -0.607032
153.448909, -0.607018
158.051031, -0.607669
162.783360, -0.606808
167.321615, -0.606874
172.281804, -0.607025
177.035724, -0.607331
181.837426, -0.607434
186.883962, -0.606834
191.923673, -0.607043
196.498346, -0.607144
201.271030, -0.606207
205.855133, -0.605066
210.544339, -0.605346
215.333748, -0.605742
220.338874, -0.605535
224.877931, -0.605755
229.807357, -0.605436
234.580619, -0.605587
239.372237, -0.604236
243.871555, -0.604353
247.545288, -0.605026
252.200819, -0.605288
257.269913, -0.605000
261.984020, -0.604345
267.042958, -0.603942
272.040415, -0.603104
276.820728, -0.604066
281.863154, -0.604634
286.770674, -0.604303
291.662690, -0.604073
296.529396, -0.604425
301.464016, -0.604464
306.327466, -0.604944
311.245091, -0.604639
316.265001, -0.603832
320.948857, -0.604033
326.018590, -0.603728
330.854985, -0.603489
335.817157, -0.601853
340.896679, -0.601566
345.878410, -0.601807
350.779861, -0.602491
355.842352, -0.602534
360.764248, -0.602455
365.953352, -0.602515
370.996634, -0.601927
375.981933, -0.601184
381.206734, -0.602330
386.065334, -0.602259
391.325792, -0.603633
396.531728, -0.602440
401.727908, -0.602646
406.906105, -0.602631
411.734597, -0.602041
417.056073, -0.602394
422.066704, -0.601713
427.320057, -0.601130
432.894895, -0.601100
438.408777, -0.600532
443.441813, -0.600200
449.178837, -0.600706
454.389699, -0.600561
460.130054, -0.599756
465.987013, -0.600517
471.207268, -0.600639
476.622015, -0.600321
481.925020, -0.599692
487.412200, -0.600294
493.102555, -0.600905
498.221680, -0.601629
502.757502, -0.600881
508.707432, -0.601774
513.977963, -0.600941
519.521892, -0.600900
525.086119, -0.601460
530.674299, -0.601606
536.189720, -0.601592
541.525764, -0.601242
547.576245, -0.601961
553.436633, -0.602593
558.962639, -0.602579
564.575454, -0.602319
570.627196, -0.602335
576.590113, -0.602915
582.018450, -0.602403
587.764096, -0.602603
591.994702, -0.602910
595.499260, -0.602572
